话题链接,楼主ID,话题 内容,楼主昵称,楼主性别,是否认证,认证类型,是否认证金v,发博数量,关注人数,粉丝数,微博等级,发布日期,发布时间,转发量,评论量,点赞量
https://m.weibo.cn/detail/4761092749789862,1274471687,世纪 城迎 亚运 传闻 亚运会 推迟 不 知道 真假 这 年头 杭州亚运会 亚运会,钱江大桥换乘站,m,false,-1,0,156,197,222,15,2022/04/22,16:33:51,0,1,3
https://m.weibo.cn/detail/4761110052603369,1654653060,杭州亚运会 推迟,乔木老师,m,false,-1,0,13939,679,1.1万,46,2022/04/22,17:42:36,1,2,1
https://m.weibo.cn/detail/4761128829718536,7553734029,今日 下午 中国 国际象棋 国 家 男队 亚运会 第二 阶段 选拔赛 在 中国 棋院 杭州 分院 结束 了 第八 轮 的 争夺 中国 棋院 杭州 分院 棋手 马群 凭借 最近 两 轮 的 连 胜 以 55 分 升 至 积分榜 榜首 同 为 分院 棋手 的 丁立人 与 韦奕卜祥志 和 许翔宇 分列 25 名 老将 章钟 持续 低靡 遭遇 连 败 已经 提前 出局 这样 中国 男队 亚运会 阵容 已经 出炉 新 浪棋牌 杭州亚运会,中国棋院杭州分院,m,true,1,50,417,34,2063,0,2022/04/22,18:57:13,0,0,0
https://m.weibo.cn/detail/4761128565211139,5941548466,亚运会 推迟 到 2023年 杭州亚运会,小肥罗踩单车,m,false,-1,0,258,314,123,9,2022/04/22,18:56:09,0,1,0
https://m.weibo.cn/detail/4761117278863921,1409471974,传闻 就 这 么来了 我 说 过 计划 赶 不 上 变化 一切 处于 动态 中 中超 的 事 U23 国 足备战 杭州亚运会 的 事 亦 如此 永远 不 知道 明天 和 意外 哪 一个 先 来,赧郎77,m,true,0,0,12604,760,97.1万,26,2022/04/22,18:11:18,0,8,5
https://m.weibo.cn/detail/4761141785662157,2812148414,杭州亚运会 穆萨拉姆 直言 虽然 亚奥理事会 尚未 做出 正式 决定 但 确实 存在 延期 的 可能性 快讯亚 奥理事会 杭州亚运会 可能 延期 至 2023年,布布dashu,m,false,-1,0,3269,204,134,14,2022/04/22,19:48:42,0,1,0
https://m.weibo.cn/detail/4761138489459274,3270941054,应急 救护 杭州亚运会 救 在 身边 亚运 同行 心 肺 复苏 和 自动 体外 除 颤器 中国 红十字会 总会 美丽 浙江 浙江 卫视 席文 丫头 _ 麦麦 浙歌 郑培钦 舒 中 胜 黄德 有 微博 浙江省 红十字会 微博 的 微博 视频,浙江省红十字会微博,m,true,7,100,2012,237,2178,24,2022/04/22,19:35:35,0,1,0
https://m.weibo.cn/detail/4761137273110819,1436891042,近日 有 部分 媒体 称据 法新社 报道 亚洲 奥林匹克 理事会 OlympicCouncilof Asia 总 干事 侯赛因 穆萨拉姆HusainAlMusallam 向 法新社 表示 2022 杭州亚运会 面临 延期 的 可能性 本报 记者 在 法新社 官网 键入 HusainAlMusallam 进行 确认 却 并 无 相关 新闻 显示 法新社 报道 杭州亚运会 延期 纯属 子虚乌有 请 大家 以 杭州 亚组委 官方 消息 为 准 杭州亚运会,体坛报,f,true,3,0,17762,981,22.8万,44,2022/04/22,19:30:45,3,3,4
https://m.weibo.cn/detail/4761184345527851,3050747991,杭州亚运会 金银币 全部 卖 完 现在 还有 这些 小 可爱 在 吴山 广场 有 卖 微博视 频号 打卡 计划 微博 新知 博主 曹舟力 的 微博 视频,曹舟力,f,true,0,0,7440,141,23.3万,4,2022/04/22,22:37:49,0,0,1
https://m.weibo.cn/detail/4761310925684967,2810357942,杭州亚运会 倒计时 140 天,杭州市政集团,m,true,2,50,2131,95,1788,14,2022/04/23,07:00:48,0,1,0
https://m.weibo.cn/detail/4761370804093369,3213801462,旅途 路 漫漫 长 龙 来 相伴 欢迎 乘坐 长 龙 航空A 319 体验 春雨式 服务 长 龙 航空 作为 第19 届 杭州亚运会 唯一 的 官方 航空 客运 服务 合作 伙伴 我们 将 为 您 提供 精准 优雅 的 高 品质 飞行 体验 长 龙 空客A 319 期待 与 您 邂逅 不 止 飞行 带 着 微博 去 旅行 浙江 长龙 航空 的 微博 视频,浙江长龙航空,m,true,2,50,6293,289,14.6万,37,2022/04/23,10:58:43,1,3,8
https://m.weibo.cn/detail/4761378671826788,1036713140,杭州 新 天堂 航拍 杭州 新建 彭埠 大桥 展 雄姿 当 好 东道主 喜迎 亚运会 新建 彭埠 大桥 是 杭州亚运会 重要 交通 基础 配套 项目 大桥 建成 通车 后 杭州 地铁 将 在 这里 实现 首次 踏 浪 飞渡 乘客 在 地铁 车厢 里 就 能 看见 钱江新城 灯光 秀将 来 市民 有 机会 走 上 大桥 眺望 滚滚 东 去 的 钱塘江 和 两岸 的 都市 风光 上城 发布 的 微博 视频 上城 发布,杭州网,f,true,3,50,181441,506,200.3万,48,2022/04/23,11:30:00,2,0,1
https://m.weibo.cn/detail/4761421932401533,1409471974,能 踢 就 踢 足协杯 杭州亚运会 期间 不 踢 联赛,赧郎77,m,true,0,0,12604,760,97.1万,26,2022/04/23,14:21:54,1,2,6
https://m.weibo.cn/detail/4761432342135225,6403042959,据 外网 报道 和平精英 亚运版 或 将 没有 人 和 人 之间 相互 射击 而是 铁人 三 项 作为 比赛 内容 你 怎么 看 和平精英 杭州亚运会,ACG情报小屋,m,true,0,0,5140,150,22.5万,29,2022/04/23,15:03:15,22,39,268
https://m.weibo.cn/detail/4761476840294509,1036713140,当 好 东道主 喜迎 亚运会 杭州 出租车 迎 亚运换 新 装 上 新 的 巡游 出租车长 啥样 带 你 抢先 看 随着 杭州亚运会 的 临近 各项 筹办 工作 进入 关键 冲刺期 杭州 出租车 行业 正 全力 开展 服务 提质 行动 通过 加快 巡游 出租车 油 改电 推进 出租汽车 行业 结构 调整 绿色 发展 形象 提升 用 最佳 状态 最高 品质 迎接 四方 宾客 按 计划 首 批 300 辆 纯 电动 新 出租车 将 于 今年 五一节 前后 与 市民 见面 力争 在 亚运会 前 达到 3000 辆 值得 关注 的 是 更新 的 运力 换上 了 新装 新 装 延续 了 经典 的 绿色 基调 并 融入 杭州 文化 元素 给 人 以 清新 自然 充满 活力 的 视觉 冲击 杭州 交通,杭州网,f,true,3,50,181441,506,200.3万,48,2022/04/23,18:00:05,0,3,2
https://m.weibo.cn/detail/4761524289146601,1314154460,赧郎 77 能 踢 就 踢 足协杯 杭州亚运会 期间 不 踢 联赛,缘守的世界,m,false,-1,0,565277,1189,1040,44,2022/04/23,21:08:38,0,0,0
https://m.weibo.cn/detail/4761549808078707,6585879381,rng 2022lpl 春决 杭州亚运会 恭喜RNG 夺得 2022 英雄 联盟 职业 联赛 春季赛 总决赛 冠军 2022 杭州亚运会 电子 竞技 英雄 联盟 亚运会 名单 初选 大 名单 评论区 说 出 你 心目 中 的 电竞国 家 队 MissDakota 的 微博 视频,MissDakota,m,false,-1,0,26,77,77,9,2022/04/23,22:50:02,4,24,61
https://m.weibo.cn/detail/4761580715902249,5910243137,杭州亚运会,理性51020,f,false,-1,0,4,176,2,4,2022/04/24,00:52:51,0,1,0
https://m.weibo.cn/detail/4761591205070267,7362321864,杭州亚运会 琮琮 莲莲 和 宸宸 来 啦 杭州 2022年 第19 届 亚运会 呆音音 的 微博 视频,呆音音,f,true,0,0,111264,53,20.1万,0,2022/04/24,01:34:32,1,0,0
https://m.weibo.cn/detail/4761588454655875,7362321864,杭州亚运会 亚运会 2022年 9月 10日 至 9月 25日 举办 杭州 2022年 第19 届 亚运会 呆音音 的 微博 视频,呆音音,f,true,0,0,111264,53,20.1万,0,2022/04/24,01:23:36,1,1,0
https://m.weibo.cn/detail/4761604585947276,7086871769,杭州亚运会 杭州亚运会 豆豆 影视 的 微博 视频,豆豆影视,f,false,-1,0,110513,89,8.8万,4,2022/04/24,02:27:41,0,0,0
https://m.weibo.cn/detail/4761599627232420,7362321864,杭州亚运会 战至 终章 逐梦 不 止 2022 杭州亚运会 短片 杭州亚运会 是 围绕 体育 亚运 城市 亚运 品牌 亚运 围绕 绿色 智能 节俭 文明 办赛 理念 围绕 办 成 一 届 具有 中国 特色 浙江 风采 杭州 韵味 精彩纷呈 的 一 场 体育 文化 盛会 此次 创作 选取 三 个 大学生 生活 常见 的 运动 项目 排球 足球 与 电竞 我们 希望 通过 每个 角色 的 成长 经历 来 展示 我们 不 怕 失败 怕 的 是 没有 继续 坚持 下去 的 勇气 的 信念 有 他人 的 鼓舞 有 勇往直前 的 力量 和 强大 的 内心 便 有 希望 走向 成功 乘风破浪战 至 终章 呆音音 的 微博 视频,呆音音,f,true,0,0,111264,53,20.1万,0,2022/04/24,02:08:00,0,0,0
https://m.weibo.cn/detail/4761714480383099,3211382275,黄岩 发布 杭州亚运会 2022 杭州 亚运 金银 纪念币 来 了 中国 人民 银行 定于 4月 28日 发行 第19 届 亚洲 运动会 金银 纪念币 一 套 该套 金银 纪念币 共 3 枚 其中 金质 1 枚 银质 2 枚 均 为 中华人民共和国 法定 货币,安详的密码,m,false,-1,0,3829,102,9,9,2022/04/24,09:44:22,0,0,0
https://m.weibo.cn/detail/4761713251192518,5640579806,尤赫 正式 成为 杭州 2022年 亚运会 官方 眼镜 产品 及 服务 供应商 杭州亚 组委 市场 开发部 副 部长 梁强勇 在 发布会 上 表示 特别 欢迎 尤赫 控股 参与 到 杭州亚运会 赞助 当中 向 世界 展示 尤赫 眼镜 产品 民族 品牌 的 力量 希望 尤赫 借 杭州亚运会 的 契机 实现 跨越式 发展 持续 提升 品牌 美誉度 及 市场占有率 预祝 尤赫 眼镜 产品 早日 实现 百亿 目标 让 中国 制造 成为 世界 品牌 据悉 尤赫 控股 成立 于 2015年 旗 下 尤赫youhoo 和 弥生miusou弥生MIUSOU2 个 隐形眼镜 品牌 弥生 多次 获得 包括 天猫 新锐 品牌 大奖 等 奖项 尤赫 作为 高档 品牌 定位 高档 专柜 遍布 全国 尤赫 自 有 研发 实验室 研发 包括 时尚 美瞳 推出 线上 美瞳 博物馆 以及 专 为 运动 人群 研发 硅水 凝胶 透明 隐形眼镜 其 高光 系列 运动 隐形眼镜 在 此次 亚运会 作为 纪念款 发售 体现 了 尤赫 企业 文化 中 注重 个性化 对 特点 展示 自己 的 高光 时刻 自由无畏 的 运动员 精神 品牌 表示 未来 510 年 会 从 616 岁 的 儿童 近视 防控 到 1835 岁 的 隐形 眼镜 再 到 干眼症 和 老花 人群 坚持 专注眼 视光 领域 深耕 在 全 周期 用心 地 服务 好 消费者 成为 值得 信赖 的 品牌 走向 世界 发布会 上 尤赫 宣布 品牌 秉承 杭州亚运会 精神 开展 梦想 护航 明眸 计划 的 公益 行动 尤赫 联合 IDo 基金会 关注 和 帮扶 贫困 的 特殊 儿童 视力 健康 希望 不 要 因为 视力 影响 造成 孩子 们 无法 实现 梦想 的 遗憾 杭州亚运会 基金会 youhoo,YOUHOO尤赫,f,true,2,50,3120,631,11.8万,35,2022/04/24,09:39:30,0,1,3
https://m.weibo.cn/detail/4761732662691306,1738598473,限 价 49 原 文链 接 中国 金币 32 年 前 的 亚运会 镀金 纪念章 一 套 4 枚 49 元 抢购 物链 接网 页链 接 纪念币 超话 纪念章 亚运会 杭州亚运会 发布 了 头条 文章 中国 金币 32 年 前 的 亚运会 镀金 纪念章 一 套 4 枚 49 元 抢 中国 金币 32 年 前 的 亚运会 镀金 纪念章 一 套 4 枚 49 元 抢,钱夫子微博号,m,false,220,0,2811,723,1.4万,23,2022/04/24,10:56:38,0,0,1
https://m.weibo.cn/detail/4761752430709569,1811756007,韩国 射箭队 结束 亚运会 选拔 赛为 了 选人 从 去年 10月 到 本月 21日 7 个 月 内 打 了 五 次 比赛 才 决定 人选 反曲 弓 男女 各 4 人 复合弓 男女 各 4 人 共 16 名 选手 名单 中 包括 了 东京 奥运会 三 金 得主 安山 姜彩英 吴真赫 崔美善 等 也 在 名单 中 亚运会 个人赛 每个 协会 只 有 男女 各 2 名 参赛 团体赛 由 三 人 组队 最后 的 淘汰 将 在 杭州亚运会 之前 进行,汀苑小同学,f,true,0,0,19154,1885,81万,43,2022/04/24,12:15:11,0,0,3
https://m.weibo.cn/detail/4761782180906433,5195007048,杭州亚运会,Zeeeoxi,f,false,-1,0,231,232,50,9,2022/04/24,14:13:24,0,1,0
https://m.weibo.cn/detail/4761844713261967,3270941054,杭州亚运会 助力 亚运 中国 红十字会 为 浙江 连 续 举办 两 期 应急 救护 师资 提高 班 中国 红十字会 总会 美丽 浙江 浙江 卫视 席文 丫头 _ 麦麦 浙歌 郑培钦 舒 中 胜 黄德 有 微博 浙江省 红十字会 微博 的 微博 视频,浙江省红十字会微博,m,true,7,100,2012,237,2178,24,2022/04/24,18:21:53,0,1,0
https://m.weibo.cn/detail/4761844612861837,1364909455,4月 3日 中国 男子 女子 手球 集训队 一行 共 43 人 抵达 俄罗斯 首都 莫斯科 开启 了 为期 3 个 月 的 训练 比赛 此访 是 20222023 中 俄 体育 交流 年 框架 内 的 重要 活动 也 将 为 中国 手球队 备赛 杭州亚运会 和 巴黎 奥运会 积蓄 能量 在 俄 罗 斯手球 协会 的 大力 支持 下 经过 两 周 的 训练 比赛 两 支 队伍 已经 见到 了 训练 成效 正 在 全力以赴 继续 前进 按照 计划 男手 女手 在 莫斯科 集训 期间 每周 都 会 安排 一 场 比赛 王涛 表示 通过 这 两 周 的 训练 和 比赛 队员 们 都 有 了 更 深 的 体会 我们 不 能 一直 在 低 水平 状态 中 要 借助 更 高 的 平台 提升 自身 实力 针对 亚运会 特别 是 明年 的 奥运会 资格赛 尽快 弥补 短板 提高 竞技 水平 这 次 来 俄 训练 也 是 20222023年 中 俄 体育 交流 年 框架 内 活动 中 俄 要 在 上合 组织 加强 体育 合作 希望 通过 中 俄 手球 交流 增进 两 国 体育界 和 人民 的 了解 和 友谊 为 中 俄 友好 作出 贡献 風輕揚 900 的 微博 视频,風輕揚900,m,true,0,0,22485,299,3.1万,48,2022/04/24,18:21:29,3,0,4
https://m.weibo.cn/detail/4761876510544683,2810357942,杭州亚运会 倒计时 139 天,杭州市政集团,m,true,2,50,2131,95,1788,14,2022/04/24,20:28:14,0,0,0
https://m.weibo.cn/detail/4761869459917469,5186000071,我们 的 亚运会 二十九 齐 动员 扮靓 村庄 看 三阳 喜迎 亚运 近日 双浦镇 三阳村 健身 广场 换上 了 亚运 新 装 在 经历 了 1 个 月 时间 筹备 1周 时间 施工 现在 的 三阳 健身 广场 亚运 氛围 感 满满三 阳 健身 广场 建 于 2018年 占地 面积 8000 平方米 含 足球场 篮球场 乒乓球场 舞池 是 双浦 辖区 内 目前 最 大 的 健身 广场 三阳村 男篮 女排 活动历 来 备受 村民 喜爱 茶余饭后 村 内 各个 健身 广场 热热闹闹 的 轮滑 打 乒乓球 跑步 踢 足球 打 篮球 跳排舞 等 而 男女老少 参与度 最高 的 还是 篮球 和 排舞 今年 是 亚运年 三阳村 还 将 组织 多 项 体育 赛事 全力 营造 活力 三阳 全民 健身 喜迎 亚运 的 浓厚 氛围 杭州亚运会 我们 准备 好 了,西湖发布,m,true,1,0,33273,128,19.7万,44,2022/04/24,20:00:13,7,0,3
https://m.weibo.cn/detail/4762017410580897,5979396421,杭州亚运会 娱漫 饭桶 的 微博 视频,蜜丝刘Tina,f,true,0,0,49693,571,52.5万,38,2022/04/25,05:48:07,0,0,0
https://m.weibo.cn/detail/4762009909854305,5979396421,杭州亚运会 边 检 姐姐 带 你 游历 杭州 亚运 主降 机场 飞机 亚运 倒计时 警民 平安 我们 终 将 战胜 疫情 娱漫 饭桶 的 微博 视频,蜜丝刘Tina,f,true,0,0,49693,571,52.5万,38,2022/04/25,05:18:19,0,1,0
https://m.weibo.cn/detail/4762020807443093,2810357942,杭州亚运会 倒计时 138 天,杭州市政集团,m,true,2,50,2131,95,1788,14,2022/04/25,06:01:37,0,0,0
https://m.weibo.cn/detail/4762036129236536,6555873410,亚运 在 身边 近日 位于 绍兴市 柯桥区 的 羊山 攀岩馆 其 独特 的 蚕茧 造型 吸人 眼球 杭州亚运会 企业 根据 蚕茧 的 造型 和 纹理 采用 世界 上 先进 的 UHPC 超高 性能 混凝土 定制 了 近 2000 个 长方形 或 三角形 的 块面,嵊鸟岩龙,f,true,0,0,8516,2856,10万,17,2022/04/25,07:02:30,2,0,1
https://m.weibo.cn/detail/4762064037612623,6586581106,杭州亚运会 杭州亚运会 国乒 参赛 名单 预测 纯 粉丝 大家 勿 喷 也 欢迎 大家 和 我 一起 讨论 大家 心中 的 参赛 名单 戏 说 江湖 的 微博 视频,戏说江湖,f,false,-1,0,100722,27,10万,4,2022/04/25,08:53:24,0,1,0
https://m.weibo.cn/detail/4762092794020301,5979396421,杭州亚运会 这 是 国内 首 座 亚运会 赛事 标准 的 专业 电子 竞技场馆 拱墅区 相关 负责人 透露 目前 场馆 主体 建筑 完成 室内 装修 设备 安装 及 景观 等 项目 进入 扫尾 施工 将 于 近期 竣工 亮灯 仪式 亚运会 电子 竞技 娱漫 饭桶 的 微博 视频,蜜丝刘Tina,f,true,0,0,49693,571,52.5万,38,2022/04/25,10:47:40,0,0,0
https://m.weibo.cn/detail/4762089002107578,5979396421,杭州亚运会 继 北京 广州 2022年 亚运会 将 在 杭州 举办 2021 杭州 希望 与 您 相约 建筑 亚运会 杭州 盘扣 脚手架 娱漫 饭桶 的 微博 视频,蜜丝刘Tina,f,true,0,0,49693,571,52.5万,38,2022/04/25,10:32:36,0,0,0
https://m.weibo.cn/detail/4762085203118821,5979396421,杭州亚运会 四季青 街道 多 处 亚运 项目 要 开工 啦 最新 消息 我们 的 亚运会 遇见 美好 杭州 娱漫 饭桶 的 微博 视频,蜜丝刘Tina,f,true,0,0,49693,571,52.5万,38,2022/04/25,10:17:30,0,0,0
https://m.weibo.cn/detail/4762083411625725,6586581106,杭州亚运会 拆 个性 价 比 很 高 的 杭州亚运会 吉祥物 杭州亚运会 吉祥物 手指 玩偶 平均 一个 15块性 价 比 很 高 放在 可以 装 娃娃 抱 枕 里 一定 很 好看 戏说 江湖 的 微博 视频,戏说江湖,f,false,-1,0,100722,27,10万,4,2022/04/25,10:10:23,0,0,1
https://m.weibo.cn/detail/4762100302091151,5979396421,杭州亚运会 大小 莲花 地下 空间 全 打通 停车位 超 3000 个 打造 地 标性 体育 综合体 杭州亚运会 亚运 在 身边 美丽 杭州 迎亚 运娱 漫 饭桶 的 微博 视频,蜜丝刘Tina,f,true,0,0,49693,571,52.5万,38,2022/04/25,11:17:30,0,0,0
https://m.weibo.cn/detail/4762115404989289,5979396421,杭州亚运会 杭州市 亚运 筹办 决胜 攻坚 誓师 动员 大会 钱塘区 已 准备 就绪 杭州亚运会 倒计时 162 天 在 钱塘 迎 亚运 杭州亚运会 等 你 来 娱漫 饭桶 的 微博 视频,蜜丝刘Tina,f,true,0,0,49693,571,52.5万,38,2022/04/25,12:17:31,0,0,1
https://m.weibo.cn/detail/4762112494668598,5788578441,炉石 传说权 赫周 与 朴俊秀 获得 亚运会 韩国 代表 资格 韩国 国 家 队 对 2022 杭州亚运会 炉石 传说 项目 进行 了 为期 两 天 的 选拔 选拔赛 中 azuuu权 赫柱 和 Helve 187 朴俊秀 两 位 选手 经过 激烈 竞争 进入 决赛 最终 获得 了 亚运会 韩国 代表 选手 资格 杭州亚运会,丝路电竞,f,true,3,50,12586,496,124.9万,4,2022/04/25,12:05:57,8,20,108
https://m.weibo.cn/detail/4762111672061778,5979396421,杭州亚运会 5日 下午 杭州 2022年 第19 届 亚运会 组委会 召开 新闻 发布会 首次 公布 英雄 联盟 等 8 个 项目 入选 杭州亚运会 电竞 项目 娱漫 饭桶 的 微博 视频,蜜丝刘Tina,f,true,0,0,49693,571,52.5万,38,2022/04/25,12:02:41,4,24,61
https://m.weibo.cn/detail/4762146849949850,6586581106,杭州亚运会 航拍 杭州亚运会 场馆 戏 说 江湖 的 微博 视频,戏说江湖,f,false,-1,0,100722,27,10万,4,2022/04/25,14:22:28,0,0,0
https://m.weibo.cn/detail/4762144182112192,6586581106,杭州亚运会 期待 2022 杭州亚运会 视频 已 摆烂 为 了 完成 学校 的 实践 活动 任务 围绕 亚运 主题 结合 家 乡 特色 亚运 精神 视觉 标志 历史 文化 等 创作 元素 打造 特色 鲜明 主题 突出 内容 健康 的 杭州亚运会 主题 创意 作品 戏 说 江湖 的 微博 视频,戏说江湖,f,false,-1,0,100722,27,10万,4,2022/04/25,14:11:52,0,0,0
